,OwnerAge,Gender,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
188,38.36688,1,1.1700374,2.425899,0,1.3214955,0.5047933,0,0.0,0
189,24.881992,0,4.374817,3.274078,7,2.3980894,0.9627197,0,0.0,0
190,57.382236,1,4.0387554,0.99846864,8,6.9584594,0.95675534,0,0.0,0
191,56.28183,1,4.598455,3.2765288,19,4.2542257,0.5288645,0,0.0,0
192,32.436436,1,1.7409445,3.5898452,10,4.453862,0.29049715,0,0.0,0
193,46.318874,0,2.5011644,0.9093821,16,7.205699,0.9547563,0,0.0,0
194,46.258698,1,3.2961993,4.154991,9,6.964799,0.9141168,0,0.0,0
195,63.375687,1,3.7347326,3.9241898,20,5.2051864,0.97519,0,0.0,0
196,37.938877,1,4.349137,3.9662325,21,5.210575,0.3719738,0,0.0,0
197,37.340607,1,3.8623483,1.5555775,1,6.1885915,0.5048903,0,0.0,0
198,46.309147,1,2.3282704,5.9844847,19,2.164551,0.983963,0,0.0,0
199,25.218243,1,0.75408936,0.8573818,2,1.3464124,1.0,0,0.0,0
200,41.788742,1,5.704664,4.5695,5,1.7409308,0.9931116,0,0.0,0
201,61.823044,1,3.126449,4.4764113,18,0.87414813,1.0,0,0.0,0
202,54.62983,1,1.7700456,2.390084,20,2.227383,0.6089653,0,0.0,0
203,48.053223,1,4.762721,6.285452,20,1.8790247,0.9954164,0,0.0,0
204,38.057644,1,2.8028126,5.616288,15,1.3884463,0.6336215,0,0.0,0
205,58.779076,1,2.8370621,5.185688,17,0.891875,0.987756,0,0.0,0
206,26.494411,1,3.1140924,5.505316,10,6.363255,0.64086974,0,0.0,0
207,44.70534,1,5.5895743,2.3735428,3,6.804595,0.27159154,0,0.0,0
208,21.369534,1,4.102165,3.3198462,15,1.8925462,0.04169184,0,0.0,0
209,53.400116,1,2.0616498,4.098033,6,3.4187012,0.9870186,0,0.0,0
210,41.62638,1,4.902033,5.3347096,4,0.74104476,0.36031803,0,0.0,0
211,65.039375,1,1.0342996,6.1239467,17,0.9621711,0.6902864,0,0.0,0
212,53.596138,1,3.824782,0.9098892,17,3.8807275,0.9764583,0,0.0,0
213,33.928986,1,3.4380348,1.1472085,21,3.0142093,0.49247098,0,0.0,0
214,25.578482,1,2.5168462,3.5749888,17,1.1733303,0.91146725,0,0.0,0
215,32.67437,0,4.5032654,3.8587573,10,6.311017,0.067530096,0,0.0,0
216,37.275543,0,2.079547,2.765486,14,7.034936,0.42120773,0,0.0,0
217,41.523262,1,3.774395,0.95379615,5,6.165231,0.69696754,0,0.0,0
218,26.166504,1,3.8800335,2.6334486,6,0.93381095,0.45569375,0,0.0,0
219,39.922417,1,2.0585694,1.5621008,9,4.0023537,0.68987024,0,0.0,0
220,28.475475,1,2.9471102,1.5254946,7,6.234352,0.9541286,0,0.0,0
221,29.801487,0,2.8720608,0.8265462,20,2.0793726,0.55170745,0,0.0,0
222,47.464844,0,4.04373,0.77388716,13,2.3487296,0.1891534,0,0.0,0
223,47.257294,0,2.887134,0.9841521,19,2.130859,0.97315,0,0.0,0
224,40.65264,0,2.199296,5.9251037,5,7.186425,0.9839648,0,0.0,0
225,39.55122,1,5.21272,4.0161395,1,1.3528733,0.1591717,0,0.0,0
226,28.051758,1,3.9969969,5.1242576,16,2.1399755,0.9928779,0,0.0,0
227,49.294518,0,3.039593,3.3839445,2,7.053904,0.29099625,0,0.0,0
228,44.5989,1,4.0107565,4.164307,21,2.6037889,0.55772257,0,0.0,0
229,34.041924,1,3.123683,2.600965,10,4.475851,0.28697154,0,0.0,0
230,38.86337,1,4.3992825,5.988386,11,0.756078,0.089850545,0,0.0,0
231,51.56847,1,4.9116697,4.782135,15,1.3761902,0.7863889,0,0.0,0
232,61.974174,1,5.4298086,3.8510785,8,2.0200572,0.9757358,0,0.0,0
233,26.061516,1,3.267162,5.496826,16,0.90453315,0.99717915,0,0.0,0
234,22.129774,1,2.447435,3.3477514,0,4.9652834,0.17855328,0,0.0,0
235,45.5681,1,3.4177058,5.8523464,5,3.4078279,0.99980545,0,0.0,0
236,55.296463,1,0.98714817,1.458803,20,6.3254576,1.0,0,0.0,0
237,69.46808,1,1.8803922,6.0242286,20,6.9083114,0.96780264,0,0.0,0
238,37.52995,1,3.3182917,6.0986357,18,4.9509463,0.91467273,0,0.0,0
239,25.022999,1,3.595297,4.5610857,13,3.091326,0.317716,0,0.0,0
240,48.05568,1,1.7047007,2.685635,12,4.440995,0.5443128,0,0.0,0
241,59.436707,1,3.1224859,3.4265807,17,7.124318,0.26454496,0,0.0,0
242,50.925026,0,4.06105,5.7371674,16,1.9008629,0.52741444,0,0.0,0
243,34.470516,1,0.7443125,2.035833,15,7.2761364,0.9809501,1,1793.7401,1
244,65.57502,1,1.1918193,3.4693675,14,1.6305611,0.50127304,0,0.0,0
245,33.03627,1,5.43322,1.7992572,9,1.3950663,0.1264816,0,0.0,0
246,26.970852,1,4.752411,1.7958868,19,5.243702,0.32806477,0,0.0,0
247,44.283943,1,3.923476,6.252968,7,4.987844,0.0,0,0.0,0
248,58.775387,1,5.039427,4.2563457,12,4.3012743,0.9756588,0,0.0,0
249,51.020027,0,3.0293593,5.4333153,15,6.720727,0.25501138,0,0.0,0
250,26.973736,1,1.8683358,0.84381175,18,3.6831186,1.0,0,0.0,0
251,49.276936,1,2.0169082,3.0978098,6,4.392297,0.98263913,0,0.0,0
252,19.893171,1,4.489092,5.7728915,1,6.892022,0.09823644,0,0.0,0
253,42.753307,1,2.9159205,2.9439707,16,3.7650418,0.26016393,0,0.0,0
254,46.871815,1,3.4544694,1.03478,16,5.9685063,0.07116759,0,0.0,0
255,21.55094,1,3.3030577,2.005106,1,0.6960783,0.15423924,0,0.0,0
256,40.939735,1,4.6335144,2.07921,8,7.156675,0.9907101,0,0.0,0
257,26.355164,1,5.502611,4.7069182,5,4.8547125,0.0,0,0.0,0
258,53.376614,1,2.1393538,1.4086666,11,4.7292466,0.9833056,0,0.0,0
259,35.026577,0,2.446875,2.464354,19,1.8244092,0.44877356,0,0.0,0
260,51.482365,1,2.399691,6.233803,8,5.4721785,0.428488,0,0.0,0
261,32.031456,0,2.7173822,1.5835642,10,1.6701894,0.09286618,0,0.0,0
262,61.423378,1,1.3173534,2.3284352,4,7.064459,0.92882353,0,0.0,0
263,67.57976,1,3.7418373,1.8173307,20,6.5610075,0.9715996,0,0.0,0
264,50.18713,1,2.5311437,6.129287,11,0.90217733,0.98809254,0,0.0,0
265,44.199707,0,3.578643,2.8995988,10,6.1179924,0.85023373,0,0.0,0
266,44.679066,1,3.7913206,5.413566,2,1.8889642,0.114354074,0,0.0,0
267,57.02928,1,3.2052262,2.1500483,19,1.9737785,0.36568487,0,0.0,0
268,27.447453,1,2.6510906,1.0080934,11,1.4458065,0.07327676,0,0.0,0
269,48.515816,0,0.77461076,1.1076176,7,3.4023893,0.7784164,0,0.0,0
270,24.097466,1,1.9908311,6.3673477,11,2.809087,0.68456906,1,13622.378,1
271,29.22614,1,2.2064657,5.93099,20,0.9824188,0.6305247,0,0.0,0
272,54.823303,1,2.102044,2.3365867,2,6.781648,0.8169122,0,0.0,0
273,54.21766,0,1.9227897,4.472152,12,1.1863635,0.002159655,0,0.0,0
274,27.898247,0,3.5929818,0.64138436,13,5.184699,0.948287,0,0.0,0
275,61.817238,1,2.2161949,2.0893579,15,0.8407824,0.3362063,0,0.0,0
276,27.650621,1,3.3145251,4.867689,20,3.2134862,1.0,0,0.0,0
277,36.81755,1,2.9802322,2.260017,19,6.987179,0.9639503,0,0.0,0
278,44.044598,0,1.9141654,0.92716575,5,3.2047133,0.42675933,0,0.0,0
279,56.934868,1,3.1362767,1.9870863,3,3.9984198,0.36462715,0,0.0,0
280,19.186947,1,4.968748,5.994773,17,3.2946181,0.71107835,0,0.0,0
281,54.9265,1,4.3367863,4.207436,1,4.7639503,0.98028564,0,0.0,0
282,53.165825,1,2.5292978,3.3351061,8,3.0652244,0.47558582,0,0.0,0
283,48.180267,1,2.7916968,2.081777,21,6.9078116,0.9690734,0,0.0,0
284,49.272453,1,4.687191,1.9647714,1,0.9707198,0.98078644,0,0.0,0
285,54.228012,1,0.98879254,3.4344106,20,3.19433,0.9612684,0,0.0,0
286,56.149292,1,3.470893,1.1990333,3,6.947943,0.9653652,0,0.0,0
287,48.73363,1,4.6996803,6.2249055,15,2.632662,0.9632421,0,0.0,0
288,31.910992,1,3.8523755,0.818491,20,6.3239336,0.20245275,0,0.0,0
289,36.29012,1,2.0916154,0.9161892,6,2.4249773,1.0,0,0.0,0
290,34.526024,1,2.847513,3.2713258,6,7.119542,0.025108457,0,0.0,0
291,41.87636,1,2.7867625,3.0136352,21,7.0797577,0.93967736,0,0.0,0
292,28.25896,1,5.1291685,1.1246798,17,3.7949402,0.9920253,0,0.0,0
293,23.12862,1,3.3757253,2.4962893,17,1.4260023,0.99826896,0,0.0,0
294,37.318798,0,2.864796,0.71056366,15,7.1957674,0.0,0,0.0,0
295,57.754395,1,2.8006556,3.5617373,13,5.3389297,0.92578846,0,0.0,0
296,50.129284,1,5.031389,2.3620691,15,7.098459,0.9929843,0,0.0,0
297,33.45367,1,2.4177895,1.1153417,0,6.690556,0.97562563,0,0.0,0
298,31.647152,1,3.5486639,1.4859649,19,6.416518,0.46961504,0,0.0,0
299,53.81832,1,1.9913237,2.0147927,20,3.4549594,0.9929497,0,0.0,0
300,62.201866,1,3.2419884,3.8336406,5,0.8437598,0.27660492,0,0.0,0
301,22.853003,1,3.5868156,5.7208314,16,2.428765,0.82455856,0,0.0,0
302,57.654785,1,3.0885613,3.2295032,0,7.033311,0.5503161,0,0.0,0
303,42.03431,1,1.221745,2.6053796,2,6.87696,0.11649543,0,0.0,0
304,32.331387,1,4.506971,3.6647277,9,6.849448,0.98884094,0,0.0,0
305,57.97143,1,3.8275173,3.4157736,6,4.312099,0.5033203,0,0.0,0
306,62.8862,1,3.8980193,6.00336,11,4.4101715,0.61990356,0,0.0,0
307,26.489906,1,1.9852097,2.0207472,14,7.166968,0.356637,0,0.0,0
308,34.63909,0,2.0478795,2.0863519,14,4.146657,0.26939783,0,0.0,0
309,28.390318,1,2.5585375,2.6457717,4,5.4877124,0.9928622,0,0.0,0
310,53.31467,1,3.8866882,2.798723,4,5.006223,0.5396547,0,0.0,0
311,25.351135,1,2.073515,1.4080098,2,0.98586965,1.0,0,0.0,0
312,33.934517,1,2.7775853,2.304818,21,6.96103,0.6765587,0,0.0,0
313,58.478043,1,2.4415865,1.7532771,12,6.1103535,0.9184166,0,0.0,0
314,51.509556,1,2.6739717,6.297106,2,5.5441885,0.118568,0,0.0,0
315,64.44708,1,1.9340563,2.7466514,21,5.9028783,0.94259655,0,0.0,0
316,27.826847,0,1.8436129,6.0951767,2,4.3789024,0.90302885,0,0.0,0
317,43.1155,1,5.3040953,2.281971,3,0.81433105,0.9444239,0,0.0,0
318,54.630955,1,2.2439404,1.8605647,6,0.96554637,1.0,0,0.0,0
319,46.247654,1,4.240051,1.5139958,2,0.90738225,1.0,0,0.0,0
320,58.233932,1,2.5051074,3.1665466,20,3.330324,1.0,0,0.0,0
321,53.20068,1,2.9406486,5.5348873,18,2.7805378,0.3927595,0,0.0,0
322,33.730827,1,2.5320592,3.5358028,19,4.9300222,0.28972897,0,0.0,0
323,52.66727,1,2.698949,1.853646,13,5.271761,0.9970094,0,0.0,0
324,23.974144,1,2.3862891,2.2341962,9,2.1920218,0.52478755,0,0.0,0
325,48.534634,1,4.0010777,4.0871615,12,2.4739947,0.97151726,0,0.0,0
326,47.16067,1,2.426219,1.2008104,3,2.495984,0.61851,0,0.0,0
327,43.606926,1,2.7439537,1.043051,8,5.671338,0.29230902,0,0.0,0
328,25.250202,1,1.6387033,1.8273795,14,1.4268582,0.46177188,0,0.0,0
329,38.635452,1,2.4579213,3.7760785,19,4.412698,0.9069467,0,0.0,0
330,32.79132,1,2.1908255,4.1240835,16,1.2975256,0.74591255,0,0.0,0
