,OwnerAge,Gender,Area,RiskClass,VehAge,BonusClass,Exposure,ClaimNb,ClaimAmount,ClaimOcc
63,52.46127,1,3,3,13.601326,6,0.9613264,0.0,0.0,0
64,40.78664,0,3,5,14.231579,5,0.86358833,0.0,0.0,0
65,46.922073,1,2,5,15.535289,4,0.53637207,0.0,0.0,0
66,38.20647,1,2,2,4.147187,5,0.40172818,0.0,0.0,0
67,26.247934,1,2,4,14.555889,3,0.4388625,0.0,0.0,0
68,38.8163,1,2,4,4.5329065,3,0.6876261,0.0,0.0,0
69,33.85113,1,2,2,15.209909,5,0.82432413,0.0,0.0,0
70,43.27427,1,4,5,10.010595,3,0.7185256,0.0,0.0,0
71,45.55284,1,2,4,10.967671,3,0.4775644,0.0,0.0,0
72,51.393745,1,2,3,3.9314132,6,0.8007473,0.0,0.0,0
73,31.807247,1,4,5,12.073741,3,0.87576777,0.0,0.0,0
74,28.931767,1,3,5,8.86292,3,0.727896,0.0,0.0,0
75,29.825357,1,1,2,8.657149,5,0.053038,0.0,0.0,0
76,38.558384,0,3,3,11.6456,4,0.9009668,0.0,0.0,0
77,34.389923,1,3,4,15.558091,3,0.98193884,0.0,0.0,0
78,32.780544,1,4,3,5.304934,4,0.83023834,0.0,0.0,0
79,47.85062,1,3,4,11.607451,5,0.9097278,0.0,0.0,0
80,40.313297,1,3,2,11.0028715,7,0.9084714,0.0,0.0,0
81,74.84699,1,3,3,4.8959904,5,0.7086037,0.0,0.0,0
82,40.22524,1,2,3,5.591859,3,0.7753962,0.0,0.0,0
83,45.144245,1,3,3,8.052064,6,0.9862182,0.0,0.0,0
84,43.36645,1,3,2,7.6963196,7,1.0,0.0,0.0,0
85,53.602142,1,3,2,15.440458,4,0.80694664,0.0,0.0,0
86,37.921658,0,3,2,13.822061,4,0.8740566,0.0,0.0,0
87,41.785015,1,3,2,10.407052,6,0.97660184,0.0,0.0,0
88,53.447746,1,5,2,13.897163,7,0.8950029,0.0,0.0,0
89,35.469704,1,3,3,5.0097027,3,0.8530485,0.0,0.0,0
90,37.4916,1,2,2,18.69284,3,0.870752,0.0,0.0,0
91,49.11027,1,3,4,19.872234,2,0.9907646,0.0,0.0,0
92,46.589294,1,2,6,16.259857,3,0.35893774,0.0,0.0,0
93,42.434685,1,3,5,10.937018,2,0.5038047,0.0,0.0,0
94,36.89159,1,3,2,9.087204,4,0.90432405,0.0,0.0,0
95,30.723501,1,3,2,13.087439,3,0.7850254,0.0,0.0,0
96,28.922426,1,4,2,5.8331504,3,0.5333243,0.0,0.0,0
97,42.589394,1,4,6,15.390461,5,0.87688386,0.0,0.0,0
98,30.767612,1,2,2,15.13282,3,0.7308249,0.0,0.0,0
99,35.05208,1,4,4,4.9415317,3,0.67533845,0.0,0.0,0
100,71.47858,1,4,2,15.198292,3,0.57873255,0.0,0.0,0
101,32.439865,1,3,5,13.123539,3,0.92644167,0.0,0.0,0
102,49.94974,1,3,2,16.142902,3,0.83950216,0.0,0.0,0
103,46.55015,1,4,2,9.876443,7,1.0,0.0,0.0,0
104,36.138157,1,3,5,9.66107,3,0.6066839,0.0,0.0,0
105,32.035988,1,2,3,13.246843,4,0.76552486,0.0,0.0,0
106,41.30369,1,3,2,9.144103,7,0.9564749,0.0,0.0,0
107,35.41666,1,2,3,15.6573105,3,0.94551146,0.0,0.0,0
108,51.54114,1,2,3,9.277369,5,0.7221303,0.0,0.0,0
109,25.107885,1,3,4,12.855117,2,0.23143548,0.0,0.0,0
110,36.125523,1,2,3,12.4629965,3,0.40390745,0.0,0.0,0
111,52.051514,1,4,5,15.7543545,5,0.8973205,0.0,0.0,0
112,48.669125,0,2,4,14.311477,6,0.71275127,0.0,0.0,0
113,50.339333,1,2,3,9.659843,2,0.2575274,0.0,0.0,0
114,66.75167,1,4,2,6.2858357,6,0.7472288,0.0,0.0,0
115,53.59757,1,4,2,13.088861,5,0.8706524,0.0,0.0,0
116,43.572178,1,2,2,10.986198,3,0.6631257,0.0,0.0,0
117,45.66482,1,2,1,15.445273,8,0.7463829,0.0,0.0,0
118,36.31362,1,2,2,9.859196,3,0.7108318,0.0,0.0,0
119,35.191772,1,4,6,2.548522,5,0.55504423,0.0,0.0,0
120,38.016884,1,3,4,2.0462084,6,0.9824337,0.0,0.0,0
121,29.47226,1,2,5,7.570253,4,0.7326299,0.0,0.0,0
122,38.074627,1,4,4,14.276135,4,0.9605787,0.0,0.0,0
123,39.641537,1,3,2,15.777868,4,0.9545319,0.0,0.0,0
124,42.89468,1,3,2,11.870274,2,0.5908687,0.0,0.0,0
125,40.32342,1,2,6,18.195982,7,0.9365354,0.0,0.0,0
126,33.846848,1,3,3,9.75658,2,0.38005057,0.0,0.0,0
127,51.297634,1,2,3,18.653185,5,0.9246962,0.0,0.0,0
128,32.933716,1,3,2,11.522948,3,0.5498009,0.0,0.0,0
129,38.60132,1,4,3,7.219985,3,0.5158105,0.0,0.0,0
130,46.017326,1,3,2,10.505012,3,0.72711396,0.0,0.0,0
131,22.958822,1,2,5,4.582119,4,0.3157636,0.0,0.0,0
132,35.79314,1,3,5,3.8736615,6,0.9721928,0.0,0.0,0
133,21.812397,1,2,3,6.885133,3,0.0,0.0,0.0,0
134,26.345167,1,4,2,11.532294,3,0.6225753,0.0,0.0,0
135,37.17357,1,3,4,4.600016,3,0.31536785,0.0,0.0,0
136,27.961695,1,2,6,14.002729,4,0.63755375,0.0,0.0,0
137,41.470886,1,3,3,10.338256,3,0.89143354,0.0,0.0,0
138,45.374176,1,3,3,16.279428,2,0.42207298,0.0,0.0,0
139,33.00272,1,4,2,11.67447,4,0.8133012,0.0,0.0,0
140,33.377644,1,4,5,15.250408,3,0.6291208,0.0,0.0,0
141,42.39309,1,2,2,11.612844,6,0.8807339,0.0,0.0,0
142,37.495598,1,4,3,10.242659,5,0.9524226,0.0,0.0,0
143,57.195885,1,2,4,3.510789,4,0.55007553,0.0,0.0,0
144,36.217304,1,3,4,10.393605,4,0.93434167,0.0,0.0,0
145,34.128296,1,5,4,8.118544,3,0.8098798,0.0,0.0,0
146,50.27652,1,3,2,4.9134784,6,0.88859165,0.0,0.0,0
147,42.780254,0,4,3,11.514194,3,0.7234448,0.0,0.0,0
148,52.342255,0,3,5,17.48073,1,0.4394081,0.0,0.0,0
149,50.86071,1,3,3,16.40269,3,0.9153617,0.0,0.0,0
150,38.251846,1,4,4,4.5753794,6,0.9755565,0.0,0.0,0
151,37.955833,1,2,2,12.941223,3,0.69251084,0.0,0.0,0
152,39.882217,1,3,3,15.133817,5,0.95975924,0.0,0.0,0
153,43.151146,1,4,4,16.615198,3,1.0,0.0,0.0,0
154,53.82731,1,3,5,8.11419,6,0.8903101,0.0,0.0,0
155,41.668713,1,4,2,5.1639256,5,0.7156481,0.0,0.0,0
156,55.947388,1,4,2,3.86267,5,0.78268385,0.0,0.0,0
157,42.098904,0,2,2,8.14393,6,0.8424021,0.0,0.0,0
158,37.620316,1,2,4,8.264658,3,0.62096727,0.0,0.0,0
159,43.985386,1,5,2,15.259887,4,0.7475009,0.0,0.0,0
160,28.17455,1,4,2,7.791009,3,0.30670944,0.0,0.0,0
161,45.140938,1,3,5,15.742962,6,0.98410165,0.0,0.0,0
162,28.528688,1,5,2,6.142279,3,0.63059765,0.0,0.0,0
163,55.420315,1,4,5,12.243357,5,0.77334136,0.0,0.0,0
164,45.3486,1,3,3,8.351227,2,0.5862023,0.0,0.0,0
165,40.970814,1,3,4,15.31686,2,0.6496317,0.0,0.0,0
166,54.729042,1,3,2,13.142667,6,0.8740324,0.0,0.0,0
167,61.94861,1,3,3,15.460688,6,0.8876047,0.0,0.0,0
168,70.90489,1,3,4,15.054273,2,0.5800644,0.0,0.0,0
169,32.447598,0,3,6,14.99217,4,0.6732419,0.0,0.0,0
170,42.8943,1,2,2,3.5775924,5,0.87296367,0.0,0.0,0
171,43.90358,1,4,4,8.379076,3,0.51009095,0.0,0.0,0
172,50.56802,0,2,4,13.049943,8,0.8677056,0.0,0.0,0
173,46.35131,1,2,4,16.462027,5,0.96152925,0.0,0.0,0
174,43.78607,0,4,2,15.75169,7,0.9492582,0.0,0.0,0
175,32.964848,1,3,2,13.13256,3,0.8201208,0.0,0.0,0
176,27.985943,1,2,2,9.842391,3,0.44755912,0.0,0.0,0
177,30.99828,1,2,3,14.171632,3,0.4428581,0.0,0.0,0
178,23.40453,1,2,4,11.328691,3,0.36340398,0.0,0.0,0
179,44.343937,1,3,4,14.924338,4,0.919446,0.0,0.0,0
180,32.749966,1,3,2,14.730745,3,0.7928585,0.0,0.0,0
181,31.284924,1,2,5,15.328463,3,0.64114827,0.0,0.0,0
182,60.910995,1,2,2,16.607578,5,0.6113133,0.0,0.0,0
183,29.22335,1,2,5,12.277063,4,0.6535728,0.0,0.0,0
184,34.90401,0,3,3,7.795568,3,0.8975147,0.0,0.0,0
185,35.148926,1,2,4,16.97407,4,0.9308842,0.0,0.0,0
186,41.297455,1,2,4,3.0461063,6,0.8054118,0.0,0.0,0
187,51.099678,1,2,5,2.6838455,6,0.7461062,0.0,0.0,0
188,33.1704,1,2,5,11.059705,5,0.72886586,0.0,0.0,0
189,26.807076,1,2,2,8.814645,4,0.51650214,0.0,0.0,0
190,67.385345,1,4,2,18.264345,6,0.86675143,0.0,0.0,0
191,37.606155,1,3,2,9.012674,4,0.8645624,0.0,0.0,0
192,33.542843,1,3,4,11.359115,3,0.8717763,0.0,0.0,0
193,34.60752,1,3,3,2.4076996,5,0.95320106,0.0,0.0,0
194,49.400677,1,2,3,4.7738795,6,0.8725753,0.0,0.0,0
195,29.637619,1,2,2,4.605501,5,0.65040934,0.0,0.0,0
196,39.302982,0,4,2,13.090287,5,0.8346747,0.0,0.0,0
197,52.79501,1,4,5,16.325539,6,0.9450344,0.0,0.0,0
198,51.68607,1,2,5,13.063906,3,0.5529019,0.0,0.0,0
199,21.677124,1,4,5,1.4350376,4,0.06178248,0.0,0.0,0
200,38.581768,1,2,3,13.350485,6,0.9387983,0.0,0.0,0
201,44.910007,1,4,3,7.544838,5,0.84833586,0.0,0.0,0
202,45.97433,1,4,4,4.555712,3,0.19797894,0.0,0.0,0
203,43.49057,1,3,2,4.246061,5,0.8879058,0.0,0.0,0
204,40.149864,1,3,2,4.94363,6,1.0,0.0,0.0,0
205,45.62005,1,3,1,5.7429004,7,0.83879566,0.0,0.0,0
206,35.757378,0,2,5,12.468506,3,0.532082,0.0,0.0,0
207,52.325752,1,2,5,7.147989,7,0.9280911,0.0,0.0,0
208,33.815968,1,2,4,4.533009,6,0.6357832,0.0,0.0,0
209,33.908115,1,4,5,4.093576,6,0.8751855,0.0,0.0,0
210,39.55711,1,3,2,7.1941338,3,0.5943523,0.0,0.0,0
211,43.969376,1,3,2,16.305698,2,0.58829826,0.0,0.0,0
212,48.96515,1,5,3,10.545541,6,0.8763504,0.0,0.0,0
213,34.544907,1,6,5,13.811528,5,0.79167306,0.0,0.0,0
214,36.362785,1,3,2,9.614929,5,0.9805277,0.0,0.0,0
215,37.685074,1,5,5,11.357692,4,0.7874581,0.0,0.0,0
216,22.733513,1,2,1,13.225698,4,0.25506005,0.0,0.0,0
217,57.933434,1,4,5,12.766672,6,0.8656126,0.0,0.0,0
218,57.158577,1,4,3,13.088791,6,0.96848834,0.0,0.0,0
219,64.16049,1,3,4,7.26655,6,0.8114906,0.0,0.0,0
220,32.57958,1,3,2,6.3312945,4,0.8684394,0.0,0.0,0
221,45.85906,1,3,2,12.624551,3,0.62596035,0.0,0.0,0
222,56.192806,1,2,2,16.550821,6,0.8643006,0.0,0.0,0
223,43.870983,1,2,4,4.9908776,6,0.9489415,0.0,0.0,0
224,50.68005,1,3,3,17.762115,7,1.0,0.0,0.0,0
225,38.200935,1,3,3,12.424244,4,0.95352554,0.0,0.0,0
226,30.645054,1,2,5,14.130764,3,0.75415623,0.0,0.0,0
227,41.73911,0,3,5,12.264174,6,0.8596903,0.0,0.0,0
228,33.730743,1,3,1,15.905153,4,0.8249063,0.0,0.0,0
229,60.35102,1,3,5,4.860504,6,0.8125313,0.0,0.0,0
230,34.071304,1,2,3,12.343112,4,0.91775763,0.0,0.0,0
231,53.82015,1,2,2,12.391074,4,0.5727891,0.0,0.0,0
232,37.662914,1,3,4,15.092917,2,0.8445229,0.0,0.0,0
233,42.277905,1,2,3,5.487385,4,0.61501133,0.0,0.0,0
234,23.200275,1,2,5,14.130886,2,0.28269187,0.0,0.0,0
235,44.01877,1,2,4,7.720725,4,0.21878615,0.0,0.0,0
236,36.77144,1,4,3,10.649168,2,0.71954024,0.0,0.0,0
237,41.9609,1,3,3,15.1707115,6,0.9937061,0.0,0.0,0
238,28.498066,1,3,6,12.897124,3,0.45346546,0.0,0.0,0
239,71.07919,1,2,2,7.3618097,6,0.60960615,0.0,0.0,0
240,46.259514,1,2,3,16.083515,3,0.4669192,0.0,0.0,0
241,33.12374,0,7,6,16.605232,2,0.6333901,0.0,0.0,0
242,33.92817,1,2,4,1.9590883,4,0.43818933,0.0,0.0,0
243,32.99455,0,3,3,9.554084,6,0.76368177,1.0,10605.999,1
244,39.79389,1,3,2,3.4788437,5,0.72170997,0.0,0.0,0
245,41.350773,1,3,5,8.570512,7,0.99869686,0.0,0.0,0
246,49.033287,1,3,3,15.292152,2,0.7293517,0.0,0.0,0
247,36.5193,1,2,5,10.050282,7,0.9165901,0.0,0.0,0
248,69.93634,1,3,2,5.9405227,4,0.68100953,0.0,0.0,0
249,45.339592,1,3,5,16.072578,3,0.86131,0.0,0.0,0
250,32.173996,1,2,4,6.004836,4,0.61552095,0.0,0.0,0
251,28.480999,1,3,2,9.405682,2,0.7340556,0.0,0.0,0
252,53.099678,1,3,4,11.806987,2,0.68262255,0.0,0.0,0
253,37.822258,0,3,2,16.761858,2,0.84934694,0.0,0.0,0
254,45.26603,1,2,4,9.809734,3,0.32499567,0.0,0.0,0
255,41.936386,1,2,3,13.4063835,2,0.61573815,0.0,0.0,0
256,34.187866,0,3,1,12.399041,5,0.75658935,0.0,0.0,0
257,36.764454,1,3,4,7.5397873,5,0.9867883,0.0,0.0,0
258,38.648342,0,3,5,14.982222,3,0.81104094,0.0,0.0,0
259,53.00502,1,4,2,5.493464,3,0.5338373,0.0,0.0,0
260,50.643692,1,4,4,3.8607745,3,0.25344947,0.0,0.0,0
261,32.796936,1,3,4,9.712617,2,0.37103406,0.0,0.0,0
262,37.277435,1,3,3,13.765187,3,0.93958795,0.0,0.0,0
263,45.18211,1,3,2,11.252658,3,0.79839903,0.0,0.0,0
264,47.35025,1,2,5,5.2222075,6,0.7334409,0.0,0.0,0
265,29.09216,1,3,4,4.625027,3,0.675989,0.0,0.0,0
266,32.95398,0,2,2,12.78551,4,0.1380564,0.0,0.0,0
267,45.84448,1,3,4,10.766998,5,0.9375142,0.0,0.0,0
268,36.772453,0,3,3,4.9293413,3,0.7887497,0.0,0.0,0
269,46.945816,1,2,3,2.863268,7,0.5628613,0.0,0.0,0
270,52.713417,0,3,3,6.933998,7,0.658774,1.0,954.47815,1
271,28.541079,1,2,5,14.866746,3,0.6479898,0.0,0.0,0
272,30.02024,1,5,2,12.687842,3,0.57327914,0.0,0.0,0
273,41.368412,1,3,2,8.709944,3,0.66322017,0.0,0.0,0
274,45.85976,1,4,2,9.942738,3,0.75183177,0.0,0.0,0
275,53.326984,1,4,5,4.743756,7,0.92645943,0.0,0.0,0
276,26.764874,1,3,3,10.421333,2,0.5000458,0.0,0.0,0
277,41.750477,1,4,3,3.083827,6,0.9239872,0.0,0.0,0
278,39.470566,1,2,5,5.3487887,3,0.24329394,0.0,0.0,0
279,35.936058,1,3,2,6.597849,3,0.85692376,0.0,0.0,0
280,41.976364,1,2,3,14.817732,4,0.5854126,0.0,0.0,0
281,33.324818,1,2,4,15.667621,3,0.7557071,0.0,0.0,0
282,39.236786,1,2,2,4.3211284,5,0.78744644,0.0,0.0,0
283,41.638,0,3,4,11.311242,3,0.8048204,0.0,0.0,0
284,33.181114,1,2,2,16.048817,5,0.75707215,0.0,0.0,0
285,36.63925,1,4,2,5.691188,4,0.8456793,0.0,0.0,0
286,52.91701,1,2,2,12.10555,3,0.5710317,0.0,0.0,0
287,37.55729,1,5,5,11.887838,5,0.8573697,0.0,0.0,0
288,25.639858,1,4,5,16.774921,2,0.20564231,0.0,0.0,0
289,64.97365,1,3,3,2.4798698,3,0.32471272,0.0,0.0,0
290,43.50019,1,3,4,3.6105604,3,0.60722214,0.0,0.0,0
291,47.822334,0,3,3,4.4510064,6,0.81926715,0.0,0.0,0
292,37.02811,1,3,4,6.0250607,6,0.9749751,0.0,0.0,0
293,34.208416,1,4,5,12.4178505,3,0.6584812,0.0,0.0,0
294,67.89697,1,6,3,16.572575,5,0.65487564,0.0,0.0,0
295,49.434734,1,4,3,8.535599,4,0.80388093,0.0,0.0,0
296,71.9495,1,3,4,8.494024,6,0.7963365,0.0,0.0,0
297,43.193886,1,2,5,12.973056,7,0.93097603,0.0,0.0,0
298,49.68534,1,4,2,14.32225,6,0.9584423,0.0,0.0,0
299,39.483513,1,3,3,3.250811,6,1.0,0.0,0.0,0
300,37.77197,1,4,3,5.248904,4,0.77809674,0.0,0.0,0
301,38.086136,1,4,4,13.7100115,2,0.57077175,0.0,0.0,0
302,31.270128,1,2,4,16.131851,2,0.8118526,0.0,0.0,0
303,44.194443,1,2,2,16.275928,3,0.44433016,0.0,0.0,0
304,40.826435,1,2,2,11.303865,3,0.6696554,0.0,0.0,0
305,37.87433,1,3,5,15.734171,3,0.9207433,0.0,0.0,0
306,46.3233,1,3,2,5.6573267,6,0.95428276,0.0,0.0,0
307,35.799297,1,3,3,13.163831,4,0.9119114,0.0,0.0,0
308,30.491735,1,2,2,5.6101933,4,0.35623956,0.0,0.0,0
309,59.411808,1,3,3,17.06643,6,0.9239843,0.0,0.0,0
310,76.28618,1,4,5,15.577758,4,0.6752334,0.0,0.0,0
311,49.081467,1,2,2,5.614218,6,0.86326313,0.0,0.0,0
312,37.049232,1,4,2,15.144612,4,0.9583852,0.0,0.0,0
313,51.85136,1,4,5,6.2031875,6,0.8509021,0.0,0.0,0
314,36.128704,1,4,4,6.790095,4,0.8554325,0.0,0.0,0
315,34.133095,1,2,5,13.779167,5,0.8615812,0.0,0.0,0
316,39.995956,1,4,4,8.586873,4,0.89077216,0.0,0.0,0
317,44.453377,1,3,5,17.263067,7,1.0,0.0,0.0,0
318,43.82068,1,2,5,17.998672,8,0.9393208,0.0,0.0,0
319,35.2134,1,1,6,14.111799,8,0.4272904,0.0,0.0,0
320,54.366665,1,3,3,8.773979,3,0.70870465,0.0,0.0,0
321,37.81308,1,3,3,4.423423,4,0.92200756,0.0,0.0,0
322,33.96212,1,3,2,14.96887,2,0.5238621,0.0,0.0,0
323,43.07901,0,2,2,7.829919,6,0.67703724,0.0,0.0,0
324,41.017204,0,2,3,6.4815693,3,0.6979036,0.0,0.0,0
325,33.081135,1,4,2,15.588494,4,0.8645211,0.0,0.0,0
326,35.288956,0,2,2,4.9670267,4,0.40302166,0.0,0.0,0
327,28.64719,1,2,4,11.232468,2,0.5885435,0.0,0.0,0
328,40.164425,1,4,1,12.714246,6,0.9098832,0.0,0.0,0
329,60.40618,1,3,5,16.633156,2,0.46237814,0.0,0.0,0
330,42.27243,1,3,4,14.482967,2,0.8727143,0.0,0.0,0
331,58.99534,1,3,3,17.250738,3,0.8439342,0.0,0.0,0
332,41.17368,1,3,5,14.535415,3,0.64778674,0.0,0.0,0
333,42.884163,1,2,3,4.77401,6,0.98815453,0.0,0.0,0
334,33.929153,0,4,2,11.224048,4,0.78846836,0.0,0.0,0
335,22.892908,1,4,3,9.845513,2,0.42736593,0.0,0.0,0
336,59.962555,0,3,3,11.953096,5,0.5582889,0.0,0.0,0
337,34.4033,0,4,3,7.469411,3,0.81376225,0.0,0.0,0
338,40.071827,1,2,5,15.690645,3,0.7824959,0.0,0.0,0
339,33.91378,0,3,2,16.31924,2,0.85566413,0.0,0.0,0
340,26.263557,1,2,3,4.674082,3,0.33748809,0.0,0.0,0
341,34.90769,0,3,3,16.432228,2,0.89662117,0.0,0.0,0
342,59.222275,1,3,2,15.33728,4,0.8035407,0.0,0.0,0
343,44.974613,1,3,2,2.6850748,6,0.92101175,0.0,0.0,0
344,40.534794,1,3,4,10.006007,3,0.8858581,0.0,0.0,0
345,61.15781,1,3,3,16.826729,5,0.8276448,0.0,0.0,0
346,39.697487,0,4,3,12.145746,5,0.8723344,0.0,0.0,0
347,37.57159,0,3,2,10.232772,4,0.7145666,0.0,0.0,0
348,41.052765,1,2,3,17.360699,2,0.59481746,0.0,0.0,0
349,30.630316,1,2,4,11.753487,3,0.7677425,0.0,0.0,0
350,43.615692,1,4,3,3.4173775,3,0.47758353,0.0,0.0,0
351,30.74208,0,2,3,12.318497,4,0.530858,0.0,0.0,0
352,29.770185,1,2,3,6.8655047,3,0.5506909,0.0,0.0,0
353,52.282913,0,3,4,4.1540456,3,0.47991395,0.0,0.0,0
354,46.64978,0,3,3,12.493562,6,0.84480274,0.0,0.0,0
355,48.833492,1,3,2,18.517979,7,1.0,0.0,0.0,0
356,27.920181,1,2,2,4.1924014,5,0.57761234,0.0,0.0,0
357,30.804268,1,4,2,15.9850445,2,0.62707365,0.0,0.0,0
358,33.863476,1,2,4,6.420024,6,0.87458205,0.0,0.0,0
359,38.24974,1,2,3,12.779989,6,0.98905957,0.0,0.0,0
360,33.890015,1,2,2,4.046323,6,0.6487546,0.0,0.0,0
361,47.41731,1,3,3,7.9816265,4,0.91901606,0.0,0.0,0
362,22.096619,1,3,4,9.897865,2,0.3247741,0.0,0.0,0
363,46.519905,1,3,4,9.464266,3,0.8020114,0.0,0.0,0
364,38.237785,1,3,5,14.115424,2,0.4655065,0.0,0.0,0
365,38.28281,1,3,3,13.911214,4,0.9513386,0.0,0.0,0
366,52.110672,1,3,4,15.648583,2,0.86814964,0.0,0.0,0
367,29.843454,1,3,5,8.766933,3,0.53470254,0.0,0.0,0
368,53.15728,1,3,2,8.202722,5,0.8209015,0.0,0.0,0
369,52.29593,1,3,2,11.136772,4,0.7815284,0.0,0.0,0
370,46.583828,0,6,6,8.144962,3,0.15369415,0.0,0.0,0
371,41.303444,1,3,5,15.181465,3,0.8578263,0.0,0.0,0
372,49.081783,1,3,5,6.0611815,6,0.94950414,0.0,0.0,0
373,32.1708,1,4,4,8.0089035,4,0.8808311,0.0,0.0,0
374,35.619087,1,3,3,14.430157,4,0.9494249,0.0,0.0,0
375,26.23099,1,3,2,12.888695,3,0.5183324,0.0,0.0,0
376,44.514393,0,3,3,9.141591,6,0.83773553,0.0,0.0,0
377,48.76487,1,3,2,15.339459,3,0.87955207,0.0,0.0,0
378,59.175255,1,2,2,3.2483344,5,0.43100542,0.0,0.0,0
379,33.910553,1,3,1,5.987348,4,0.23006943,0.0,0.0,0
380,41.40806,1,2,4,20.023626,3,0.5851378,0.0,0.0,0
381,46.31256,1,2,2,11.866362,4,0.69990706,0.0,0.0,0
382,59.131393,1,3,2,16.493134,2,0.1755684,0.0,0.0,0
383,32.891716,1,5,4,5.9778724,4,0.87584275,0.0,0.0,0
